"Status","Comment"
"Not SATD","// switch during presentation"
"Not SATD","// state kept"
"Not SATD","// state kept, not restored"
"Not SATD","// state kept, not reset"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Filter out breakout rooms from left sidebar"
"Not SATD","// Fallback to getCurrentUser() only if if has not been set yet (as"
"Not SATD","// getCurrentUser() needs to be overriden in public share pages as it"
"Not SATD","// always returns an anonymous user)."
"Not SATD","// FIXME check public share page handling"
"Not SATD","// TODO guest name from localstore?"
"Not SATD","// FIXME: rename to deleteConversationsFromStore or a better name"
"Not SATD","// upon success, also delete from store"
"Not SATD","// TODO: also purge messages ??"
"Not SATD","// FIXME: logic is reversed"
"Not SATD","// The backend requires the state and timestamp to be set together."
"Not SATD","// Conversation not loaded yet, skipping"
"Not SATD","// Inaccurate but best effort from here on:"
"Not SATD","// Conversation not loaded yet, skipping"
"Not SATD","// Inaccurate but best effort from here on:"
"Not SATD","// the one from the conversation is taken..."
"Not SATD","// not deleted from server..."
"Not SATD","// add conversation that should be purged"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Returns all the files that have been successfully uploaded provided an"
"Not SATD","// upload id"
"Not SATD","// gets the current attachment folder"
"Not SATD","// gets the current attachment folder"
"Not SATD","// Adds a ""file to be shared to the store"""
"Not SATD","// Create upload id if not present"
"Not SATD","// Marks a given file as failed upload"
"Not SATD","// Marks a given file as uploaded"
"Not SATD","// Marks a given file as uploading"
"Not SATD","// Marks a given file as sharing"
"Not SATD","// Marks a given file as shared"
"Not SATD","// Sets uploaded amount of bytes"
"Not SATD","// Set temporary message for each file"
"Not SATD","// Sets the id of the current upload operation"
"Not SATD","// Set last upload id"
"Not SATD","// note: can't overwrite the original read-only name attribute"
"Not SATD","// Get localurl for some image previews"
"Not SATD","// Create a unique index for each file"
"Not SATD","// Create temporary message for the file and add it to the message list"
"Not SATD","// Tag the previously indexed files and add the temporary messages to the"
"Not SATD","// messages list"
"Not SATD","// mark all files as uploading"
"Not SATD","// Store the previously created temporary message"
"Not SATD","// Add temporary messages (files) to the messages list"
"Not SATD","// Scroll the message list"
"Not SATD","// Iterate again and perform the uploads"
"Not SATD","// currentFile to be uploaded"
"Not SATD","// userRoot path"
"Not SATD","// Candidate rest of the path"
"Not SATD","// Get a unique relative path based on the previous path variable"
"Not SATD","// Upload the file"
"Not SATD","// Path for the sharing request"
"Not SATD","// Mark the file as uploaded in the store"
"Not SATD","// Mark the upload as failed in the store"
"Not SATD","// Get the files that have successfully been uploaded from the store"
"Not SATD","// Share each of those files to the conversation"
"Not SATD","//Talk/' + files[i].name + 'uniq')"
"Not SATD","// temporary message mock uses incremental id"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// eslint-disable-next-line import/no-named-as-default-member"
"Not SATD","// attempt overwriting"
"Not SATD","// attempt overwriting"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// the cancel handler only exists when a message is being sent"
"Not SATD","// Returns true if the message has reactions"
"Not SATD","// Increases reaction count for a particular reaction on a message"
"Not SATD","// Decreases reaction count for a particular reaction on a message"
"Not SATD","// Filter out some system messages"
"Not SATD","// Restore the previous message state"
"Not SATD","// index, will be the id from now on"
"Not SATD","// Update conversations list order"
"Not SATD","// set the id to the last message"
"Not SATD","// optimistic early commit to avoid indicator flickering"
"Not SATD","// only update on server side if there's an actual user, not guest"
"Not SATD","// Get a new cancelable request function and cancel function pair"
"Not SATD","// Assign the new cancel function to our data value"
"Not SATD","// Process each messages and adds it to the store"
"Not SATD","// update guest display names cache"
"Not SATD","// For guests we also need to set the last known message id"
"Not SATD","// after the first grab of the history, otherwise they start loading"
"Not SATD","// the full history with fetchMessages()."
"Not SATD","// There are not yet enough visible messages loaded, so fetch another chunk."
"Not SATD","// This can happen when a lot of reactions or poll votings happen"
"Not SATD","// Get a new cancelable request function and cancel function pair"
"Not SATD","// Assign the new cancel function to our data value"
"Not SATD","// Process each messages and adds it to the store"
"Not SATD","// update guest display names cache"
"Not SATD","// There are not yet enough visible messages loaded, so fetch another chunk."
"Not SATD","// This can happen when a lot of reactions or poll votings happen"
"Not SATD","// Get a new cancelable request function and cancel function pair"
"Not SATD","// Assign the new cancel function to our data value"
"Not SATD","// Process each messages and adds it to the store"
"Not SATD","// update guest display names cache,"
"Not SATD","// force in case the display name has changed since"
"Not SATD","// the last fetch"
"Not SATD","// parse mentions data to update ""conversation.unreadMention"","
"Not SATD","// if needed"
"Not SATD","// Overwrite the conversation.hasCall property so people can join"
"Not SATD","// after seeing the message in the chat."
"Not SATD","// in case we encounter an already read message, reset the counter"
"Not SATD","// this is probably unlikely to happen unless one starts browsing from"
"Not SATD","// an earlier page and scrolls down"
"Not SATD","// discard counters"
"Not SATD","// only increase the counter if the conversation store was out of sync with the message list"
"Not SATD","// only update the value if it's been changed to true"
"Not SATD","// If successful, deletes the temporary message from the store"
"Not SATD","// And adds the complete version of the message received"
"Not SATD","// by the server"
"Not SATD","// update lastMessage and lastReadMessage"
"Not SATD","// do it conditionally because there could have been more messages appearing concurrently"
"Not SATD","// no await to make it async"
"Not SATD","// FIXME: don't use showError here but set a flag"
"Not SATD","// somewhere that makes Vue trigger the error message"
"Not SATD","// 403 when room is read-only, 412 when switched to lobby mode"
"Not SATD","// The response return an array with the reaction details for this message"
"Not SATD","// We replace the reaction details in the reactions store and wipe the old"
"Not SATD","// values"
"Not SATD","// Restore the previous state if the request fails"
"Not SATD","// The response return an array with the reaction details for this message"
"Not SATD","// We replace the reaction details in the reactions store and wipe the old"
"Not SATD","// values"
"Not SATD","// Restore the previous state if the request fails"
"Not SATD","// with messages getter"
"Not SATD","//original-name.txt',"
"Not SATD","//original-name.txt',"
"Not SATD","// add again just replaces it"
"Not SATD","// smaller number to make it update"
"Not SATD","// not updated"
"Not SATD","// smaller number to make it update"
"Not SATD","// smaller number to make it update"
"Not SATD","// this is the last unread message"
"Not SATD","// this one is the last read message so doesn't count"
"Not SATD","// same as the retrieved message, conversation is in sync"
"Not SATD","// this message was already read"
"Not SATD","// mock this complex local action as we already tested it elsewhere"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// eslint-disable-next-line import/no-named-as-default-member"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Fallback to the participant list, if we have a user id that should be easy"
"Not SATD","// FIXME: don't promote already promoted or read resulting type from server response"
"Not SATD","// FIXME: don't demote already demoted, use server response instead"
"Not SATD","// If by accident we never receive a users list, just switch to"
"Not SATD","// ""Waiting for others to join the call ?"" after some seconds."
"Not SATD","// Update the participant and actor session after a force join"
"Not SATD","// When the user is/was in a call, we accept 20 seconds more delay"
"Not SATD","// FIXME: UI stuff doesn't belong here, should rather"
"Not SATD","// be triggered using a store flag and a dedicated Vue component"
"Not SATD","// Little hack to check if the close button was used which we can't disable,"
"Not SATD","// not listen to when it was used."
"Not SATD","// eslint-disable-next-line no-undef"
"Not SATD","// Cancel"
"Not SATD","// Confirm"
"Not SATD","// If successful, deletes the conversation from the store"
"Not SATD","// does not add again"
"Not SATD","// Actor type mismatch"
"Not SATD","// Actor id mismatch"
"Not SATD","// The requested flags and the actual flags can be different if some"
"Not SATD","// media device is not available."
"Not SATD","// The requested flags and the actual flags can be different if some"
"Not SATD","// media device is not available."
"Not SATD","// needed for the updateSessionId call which requires this"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Add debounce function for getting the poll data"
"Not SATD","// Create debounce function for getting this particular poll data"
"Not SATD","// if it does not exist yet"
"Not SATD","// Add the debounce function to the state object"
"Not SATD","// Call the debounce function for getting the poll data"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// eslint-disable-next-line import/no-named-as-default-member"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Checks if a user has already reacted to a message with a particular reaction"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// sharedItemsByConversationAndType structure"
"Not SATD","// token: {"
"Not SATD","//    media: {},"
"Not SATD","//    file: {},"
"Not SATD","//    voice: {},"
"Not SATD","//    audio: {},"
"Not SATD","//    location: {}"
"Not SATD","//    deckcard: {},"
