"Status","Comment"
"Not SATD","// search field of the dropdown. Due to that first it is assumed that"
"Not SATD","// search input of select2 is left the dropdown is closed, which"
"Not SATD","// Selenium2 driver for Mink."
"Not SATD","// shown, then it is explicitly shown and after that the item is"
"Not SATD","// The active conversation list item may be hidden but exist in the DOM"
"Not SATD","// the dropdown is shown and the item is directly clicked; if it was not"
"Not SATD","// the dropdown is shown and the item is searched and directly clicked;"
"Not SATD","// the dropdown is shown and the item is searched and directly clicked;"
"Not SATD","// through the MinkElement."
"Not SATD","// to directly post the desired value to the WebDriverElement instead of"
"Not SATD","// updated conversation list from the server, so it has to be explictly"
"Not SATD","// used in the acceptance tests does not send only the given value; it"
"Not SATD","// waited for it to be visible instead of relying on the implicit wait"
"Not SATD","// When ""setValue"" is used on an element, the Selenium2 driver for Mink"
"Not SATD","// When the Talk app is opened and there are no conversations the"
"Not SATD","// When the Talk app is opened and there are no conversations the"
"Not SATD","// When the Talk app is opened and there are no conversations the"
"Not SATD","//a[normalize-space() = '$conversation']/ancestor::li"")->"
"Not SATD","//a[normalize-space() = '$conversation']/ancestor::li[contains(concat(' ', normalize-space(@class), ' '), ' active ')]"")->"
"Not SATD","// ""of the Files app"" is needed to resolve the ambiguity between this step"
"Not SATD","// and the one defined in FilesAppContext."
"Not SATD","// made to find the element."
"Not SATD","// The chat may be present in the DOM but hidden behind a loading icon"
"Not SATD","// waited for it to be visible instead of relying on the implicit wait"
"Not SATD","// while the messages are being loaded, so it has to be explicitly"
"Not SATD","// it needs to be checked that the warning is shown instead."
"Not SATD","// it needs to be checked that the warning is shown instead."
"Not SATD","// it needs to be checked too that the chat view is shown."
"Not SATD","// The authenticate page for shared links in Files app has a special"
"Not SATD","// The authenticate page for shared links in Files app has a special"
"Not SATD","// The authenticate page for shared links in Files app has a special"
"Not SATD","// URL, but the authenticate page for public conversations does not, so"
"Not SATD","// URL, but the authenticate page for public conversations does not, so"
"Not SATD","// URL, but the authenticate page for public conversations does not, so"
"Not SATD","//*[@class = 'warning' and normalize-space() = 'The password is wrong. Try again.']"")->"
"Not SATD","//*[@class = 'warning-info' and normalize-space() = 'This conversation is password-protected']"")->"
"Not SATD","// the button would be loaded after the page has loaded."
"Not SATD","// Wait a little before deciding that the button is not shown, as"
"Not SATD","// made to find the element."
"Not SATD","// made to find the element."
"Not SATD","// The empty content always exists in the DOM, so it has to be explictly"
"Not SATD","// The sidebar always exists in the DOM, so it has to be explicitly"
"Not SATD","// waited for it to be visible instead of relying on the implicit wait"
"Not SATD","// waited for it to be visible instead of relying on the implicit wait"
"Not SATD","//*[contains(concat(' ', normalize-space(@class), ' '), ' select2-result-label ')]//span/text()[normalize-space() = '$text']/ancestor::li"")->"
"Not SATD","// ""ensure"" that it is not shown."
"Not SATD","// be shown once it has joined the room, so wait a little more to"
"Not SATD","// Once the sidebar has loaded it is not immediately shown; it will"
"Not SATD","// the sidebar would be loaded after the page has loaded."
"Not SATD","// Wait a little before deciding that the sidebar is not shown, as"
"Not SATD","// Clean opcode cache"
"Not SATD","// multibyte characters."
"Not SATD","// Set UTF-8 locale to ensure that escapeshellarg will not strip"
"Not SATD","// the exception text usually appears after an ""[Exception""] row"
"Not SATD","// Previous received requests are cleared."
"Not SATD","// 102 = group exists"
"Not SATD","// 200 = created with success"
"Not SATD","// Bigger than 1"
"Not SATD","// Breakout room regex"
"Not SATD","// Breakout room regex"
"Not SATD","// Create file with big content"
"Not SATD","// Create invalid content"
"Not SATD","// creator user"
"Not SATD","// database, though, so the ID stored in the database and returned"
"Not SATD","// database, though, so the ID stored in the database and returned"
"Not SATD","// default"
"Not SATD","// email"
"Not SATD","// enable guests app"
"Not SATD","// ensure in the tests that the right value was returned."
"Not SATD","// Filter out system messages"
"Not SATD","// Fix index gaps after the array_filter above"
"Not SATD","// for replies."
"Not SATD","// guests app was not touched"
"Not SATD","// https://www.php.net/manual/en/features.file-upload.post-method.php"
"Not SATD","// in case it exists"
"Not SATD","// in chat messages is a hashed version instead."
"Not SATD","// in chat messages is a hashed version instead."
"Not SATD","// In the chat guest users are identified by their sessionId. The"
"Not SATD","// In the chat guest users are identified by their sessionId. The"
"Not SATD","// Include the received messages in the list of messages used for"
"Not SATD","// Include the received system messages in the list of messages used"
"Not SATD","// Less than might be required for the first message, because the last read message before is the join/room creation message and we don't know that ID"
"Not SATD","// Limit the max file size to 1"
"Not SATD","// Login and extract new token"
"Not SATD","// make sure Postgres manages the order of the messages"
"Not SATD","// make sure Postgres manages the order of the messages"
"Not SATD","// make sure Postgres manages the order of the messages"
"Not SATD","// make sure Postgres manages the order of the messages"
"Not SATD","// make sure Postgres manages the order of the messages"
"Not SATD","// More details about MAX_FILE_SIZE follow the link:"
"Not SATD","// or something like that."
"Not SATD","// participant the sessionId will be 0."
"Not SATD","// PERMISSIONS_CALL_JOIN"
"Not SATD","// PERMISSIONS_CALL_START"
"Not SATD","// PERMISSIONS_CHAT"
"Not SATD","// PERMISSIONS_CUSTOM"
"Not SATD","// PERMISSIONS_DEFAULT"
"Not SATD","// PERMISSIONS_LOBBY_IGNORE"
"Not SATD","// PERMISSIONS_PUBLISH_AUDIO"
"Not SATD","// PERMISSIONS_PUBLISH_SCREEN"
"Not SATD","// PERMISSIONS_PUBLISH_VIDEO"
"Not SATD","// Public rooms can always be got, but if the guest is not a"
"Not SATD","// replies; this is needed to get special messages not explicitly"
"Not SATD","// Request a new session and extract CSRF token"
"Not SATD","// restore app's enabled state"
"Not SATD","// restore old whitelist"
"Not SATD","// restore to default"
"Not SATD","// Room::LISTABLE_ALL"
"Not SATD","// Room::LISTABLE_NONE"
"Not SATD","// Room::LISTABLE_USERS"
